filename,dispersion_entropy,RDE,class
CPSZ068.mat,1.902612366499409,0.062101690643586865,CPSZ
FNSZ249.mat,2.054002539215421,0.02040764933788257,FNSZ
GNSZ160.mat,2.15717393513315,0.0089520966416308,GNSZ
FNSZ513.mat,2.0531486664590677,0.02062028008523837,FNSZ
FNSZ275.mat,2.1184875919764,0.013462925232002872,FNSZ
GNSZ148.mat,1.8365445872719155,0.06669544274205089,GNSZ
FNSZ261.mat,1.5017176971782378,0.2040830459563041,FNSZ
FNSZ507.mat,2.0583896028084476,0.006930909157586316,FNSZ
FNSZ260.mat,1.9546300358443578,0.04319513162138635,FNSZ
GNSZ149.mat,1.8684807251064979,0.05754145535190332,GNSZ
FNSZ506.mat,2.0855658804819215,0.016656887035412814,FNSZ
FNSZ512.mat,2.0573960955750548,0.019574444903629716,FNSZ
FNSZ274.mat,2.143042275083098,0.010566817632167585,FNSZ
GNSZ161.mat,2.1552906681613466,0.009444392306025355,GNSZ
FNSZ248.mat,2.0779931283086595,0.01741092672587635,FNSZ
CPSZ069.mat,1.9054758099504037,0.04821863581165174,CPSZ
CPSZ041.mat,1.8028295890208719,0.10001724164369395,CPSZ
FNSZ089.mat,1.1611331088431136,0.317765693504394,FNSZ
CPSZ055.mat,0.07234883055760302,0.7878194410225553,CPSZ
FNSZ062.mat,1.8502249333184986,0.06104990144370716,FNSZ
FNSZ076.mat,2.1754592601025635,0.004951091771365424,FNSZ
CPSZ082.mat,1.9206646556484226,0.057056441600973,CPSZ
CPSZ096.mat,2.1522322706191894,0.008886141349365018,CPSZ
CPSZ109.mat,2.0734254110346106,0.017020792322607902,CPSZ
CPSZ121.mat,0.1769068621348839,0.7930107366224383,CPSZ
FNSZ116.mat,0.6888565337369162,0.5761566917874881,FNSZ
FNSZ102.mat,2.1287005817770006,0.012311740918220676,FNSZ
FNSZ499.mat,2.1711743151719443,0.005551529765027343,FNSZ
FNSZ314.mat,2.0778148295849515,0.018450054114490647,FNSZ
FNSZ472.mat,2.1540546343583045,0.008581121003322015,FNSZ
TNSZ007.mat,2.105600841864729,0.014992554580760133,TNSZ
FNSZ466.mat,2.064449357624682,0.01780896035317851,FNSZ
FNSZ300.mat,2.1515314419560174,0.008902586667185491,FNSZ
GNSZ029.mat,2.060288350491526,0.01921691145703751,GNSZ
GNSZ001.mat,1.5454350566105408,0.1618970858147351,GNSZ
FNSZ328.mat,2.1400183372085237,0.013467001362710986,FNSZ
GNSZ015.mat,2.147838783548111,0.009837900705994777,GNSZ
